rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
1762	915	39	0.008	98.861	0.043	1140.1564	1707.6522	math:97%	t j v g n s
1763	928	39	0.008	98.869	0.381	259.0981	514.6968	math:33%	  .
1764	1032	39	0.008	98.877	0.708	17.6816	31.627	code:90%	 OF  IN
1765	1132	39	0.008	98.884	1.0	596.4658	786.2412	web:44%	 s
1766	1170	39	0.008	98.892	1.0	336.6055	663.041	code:95%	(
1767	1350	39	0.008	98.9	1.0	411.2583	623.2393	web:44%	 
1768	45	38	0.008	98.908	0.1	289.1553	477.335	math:71%	�  �
1769	92	38	0.008	98.916	1.0	80.5879	139.2637	math:100%	 
1770	146	38	0.008	98.924	1.0	356.705	767.0127	pile:76%	 
1771	508	38	0.008	98.931	1.0	381.4571	638.2851	web:42%	 
1772	689	38	0.008	98.939	0.037	599.6016	955.1855	code:55%	 N E _H T  A  E
1773	881	38	0.008	98.947	0.619	508.5005	674.4008	wiki:74%	– ’  ' —  ’ :
1774	1620	38	0.008	98.954	1.0	306.9683	667.3628	wiki:29%	 
1775	467	37	0.008	98.962	1.0	409.2675	818.6114	code:76%	(
1776	781	37	0.008	98.969	0.361	84.3613	156.3208	code:92%	License Software
1777	791	37	0.008	98.977	0.094	73.002	173.7578	pile:49%	198 200 201 192 196 194
1778	803	37	0.008	98.985	0.821	435.3584	767.6689	pile:38%	R  R
1779	978	37	0.008	98.992	1.0	376.8321	800.8828	web:35%	,
1780	1048	37	0.008	99.0	0.697	237.9688	510.0801	code:100%	         
1781	1501	37	0.008	99.007	1.0	472.9941	757.0938	math:89%	(
1782	1740	37	0.008	99.015	1.0	426.9463	626.3135	wiki:27%	B
1783	1751	37	0.008	99.022	0.125	304.0811	494.6469	code:81%	\n )\n\n '\n ))\n )\n ;")\n
1784	113	36	0.007	99.03	0.063	802.9844	1109.9532	math:100%	5 6 2 3 1 OK
1785	391	36	0.007	99.037	1.0	329.6914	932.1182	pile:39%	 
1786	526	36	0.007	99.044	1.0	41.2031	89.1138	code:89%	 
1787	561	36	0.007	99.051	0.201	311.0713	536.4248	math:89%	}}  } )} '} )^ $_
1788	563	36	0.007	99.059	0.691	153.0771	308.2422	math:94%	 ' T  
1789	586	36	0.007	99.066	1.0	395.7519	707.1357	code:83%	.
1790	1301	36	0.007	99.073	0.727	595.0361	976.1577	math:61%	  T - /
1791	1570	36	0.007	99.081	0.099	204.3076	436.2929	code:100%	",\n )),\n ')),\n ()),\n "],\n #
1792	1593	36	0.007	99.088	1.0	344.8477	545.7578	math:92%	-
1793	1657	36	0.007	99.095	0.065	102.0351	221.1641	wiki:42%	195 199 191 198 200 192
1794	1959	36	0.007	99.103	0.69	263.3379	472.3691	pile:33%	  -
1795	162	35	0.007	99.11	1.0	254.6895	728.0664	wiki:40%	,
1796	238	35	0.007	99.117	0.045	423.1841	889.6016	math:34%	  * –  # . :
1797	463	35	0.007	99.124	0.572	306.4814	755.4028	pile:80%	 - (- -  (- )( )*
1798	600	35	0.007	99.131	0.813	521.6855	892.4511	code:54%	 p p
1799	1943	35	0.007	99.138	0.191	420.2661	768.4375	math:80%	+ * :
1800	94	34	0.007	99.145	0.132	287.5586	438.3154	pile:41%	200 201 180 196 199 159
1801	200	34	0.007	99.152	0.353	401.997	569.2373	math:74%	201 200 108 202 210 637
1802	214	34	0.007	99.159	1.0	644.8965	964.0879	code:41%	s
1803	258	34	0.007	99.166	1.0	529.4239	933.0527	code:88%	_
1804	301	34	0.007	99.173	0.085	632.4944	805.3101	code:88%	0 d 2 5 8 e
1805	413	34	0.007	99.18	1.0	417.8945	767.0566	math:38%	.
1806	438	34	0.007	99.187	1.0	287.6152	503.832	pile:47%	 
1807	530	34	0.007	99.194	0.553	362.3086	491.0058	wiki:47%	 S S  getS
1808	660	34	0.007	99.201	1.0	356.5605	681.9619	web:32%	 b
1809	844	34	0.007	99.207	0.759	576.3716	947.1904	math:47%	c  c  canc
1810	1388	34	0.007	99.214	0.032	1388.7189	2021.0822	math:97%	W H L K F G
1811	1392	34	0.007	99.221	0.715	440.9326	663.5278	code:29%	B  XB \xa0B "B
1812	1492	34	0.007	99.228	1.0	185.6587	319.4268	wiki:59%	 
1813	1859	34	0.007	99.235	1.0	608.6689	933.9638	pile:29%	f
1814	53	33	0.007	99.242	0.386	590.8232	1082.922	math:33%	: .
1815	485	33	0.007	99.249	0.544	526.1904	823.6578	math:48%	S :S  S [S  DS +S
1816	622	33	0.007	99.255	1.0	507.8535	1031.4375	pile:73%	 
1817	937	33	0.007	99.262	0.754	239.2578	441.7285	math:88%	  - /
1818	1095	33	0.007	99.269	1.0	472.4815	599.1157	math:39%	 
1819	1182	33	0.007	99.275	0.804	93.7266	215.6045	code:91%	- _
1820	1264	33	0.007	99.282	1.0	319.249	456.7764	wiki:76%	 
1821	1293	33	0.007	99.289	0.224	135.6133	379.8897	pile:97%	[  ([ ]- ][ \\[ ],
1822	1317	33	0.007	99.296	1.0	475.0591	721.4385	pile:30%	 
1823	1583	33	0.007	99.302	1.0	39.0283	68.8677	code:88%	 this
1824	1604	33	0.007	99.309	1.0	586.6192	825.8535	pile:30%	S
1825	1779	33	0.007	99.316	0.123	280.3525	650.7461	math:36%	Don  don  Don  won  et  Haven
1826	1848	33	0.007	99.322	0.561	36.3125	90.5078	code:88%	 http  https
1827	173	32	0.007	99.329	0.125	301.9658	469.3189	wiki:100%	 of  in  by  near  modern or
1828	339	32	0.007	99.335	0.014	384.0918	598.7422	code:72%	од М  рус олж  дов Ж
1829	554	32	0.007	99.342	0.534	238.8511	660.4111	code:75%	= ( [
1830	870	32	0.007	99.348	0.799	460.3457	759.8456	web:31%	T {T
1831	875	32	0.007	99.355	0.799	10.9795	26.1099	code:88%	 governing  *
1832	964	32	0.007	99.361	1.0	321.2617	751.6895	pile:81%	 
1833	1026	32	0.007	99.368	0.0	611.5146	1270.0187	math:34%	272 452 580 641 708 524
1834	1081	32	0.007	99.374	1.0	427.7011	858.0792	math:78%	_
1835	1202	32	0.007	99.381	0.242	447.501	923.0624	web:31%	 m m
1836	1835	32	0.007	99.388	0.748	421.6201	725.9844	wiki:25%	C \xa0C "C
1837	357	31	0.006	99.394	1.0	307.1924	643.062	wiki:81%	 
1838	670	31	0.006	99.4	0.165	201.999	310.751	code:87%	utf  UTF =utf  utf :utf UTF
1839	824	31	0.006	99.406	1.0	105.4531	275.5312	math:74%	:
1840	1089	31	0.006	99.413	1.0	23.875	70.2949	code:90%	 "
1841	1414	31	0.006	99.419	0.02	545.1484	800.9531	code:97%	_NAME _VAR _MODEL ING _CLOSE _USER
1842	1653	31	0.006	99.425	1.0	15.0859	34.9678	code:90%	 in
1843	1780	31	0.006	99.432	1.0	10.5967	28.0068	code:90%	 on
1844	1977	31	0.006	99.438	0.169	358.166	534.7764	math:87%	^\\ \\ _\\  \\
1845	356	30	0.006	99.444	1.0	374.4009	767.6924	math:53%	.
1846	498	30	0.006	99.45	0.269	351.8789	769.6933	math:93%	\n \n\n .\n\n ,\n  :)\n\n )\n\n
1847	655	30	0.006	99.456	1.0	7.8379	18.999	code:93%	 in
1848	762	30	0.006	99.462	1.0	456.418	712.0049	math:100%	_
1849	940	30	0.006	99.468	0.062	205.7266	356.5928	wiki:33%	200 199 198 . 190 163
1850	1094	30	0.006	99.475	0.789	537.9824	766.0078	math:87%	  -
1851	1431	30	0.006	99.481	1.0	394.5957	716.3359	wiki:30%	 
1852	1686	30	0.006	99.487	0.163	647.9082	984.9028	pile:40%	\n  " )\n\n  ' —  ‘
1853	1706	30	0.006	99.493	0.256	476.3432	751.4189	pile:47%	at it -stat  hemat  automat emat
1854	1987	30	0.006	99.499	1.0	462.2246	761.3575	pile:30%	M
1855	460	29	0.006	99.505	0.463	566.2227	824.461	math:38%	b \xa0b edb  harb
1856	705	29	0.006	99.511	0.728	514.6592	828.4443	code:34%	M JM :M
1857	778	29	0.006	99.517	0.016	579.7208	878.0981	pile:69%	 del Por  este  me cript ão
1858	1460	29	0.006	99.523	0.018	400.2998	568.7891	code:100%	 name  instance  syntax  definition  output  raster
1859	1623	29	0.006	99.528	0.589	136.8818	455.8164	code:100%	\n ())\n ']\n ')\n ))\n '\r\n
1860	1767	29	0.006	99.534	0.784	231.1289	523.9414	math:41%	  /
1861	20	28	0.006	99.54	0.367	947.0361	1338.7681	math:82%	 -   – 070 )\n
1862	992	28	0.006	99.546	1.0	232.5224	701.1973	pile:57%	.
1863	1283	28	0.006	99.551	1.0	564.5381	819.4082	pile:36%	S
1864	1571	28	0.006	99.557	1.0	117.8281	224.4687	math:75%	:
1865	1930	28	0.006	99.563	0.036	568.1313	896.5264	pile:54%	 # x e xffff xff d
1866	1974	28	0.006	99.569	1.0	610.7208	913.6777	code:29%	 d
1867	532	27	0.005	99.574	0.114	151.1934	313.6914	wiki:41%	200 199 198 191 197 201
1868	1085	27	0.005	99.58	0.13	530.6196	803.2676	math:78%	\n\n .\n \n  ...\n ?\n ?\n\n
1869	1117	27	0.005	99.585	0.263	252.9834	597.376	pile:67%	B ref Q  LO +N a
1870	1238	27	0.005	99.591	1.0	208.9668	494.0918	pile:26%	 
1871	1560	27	0.005	99.596	1.0	431.6582	670.2812	math:100%	(
1872	1603	27	0.005	99.602	0.159	130.8691	280.2227	pile:41%	200 198 199 196 195 190
1873	1950	27	0.005	99.607	1.0	445.7969	781.5181	math:59%	_
1874	565	26	0.005	99.612	1.0	313.1875	600.9375	math:65%	:
1875	961	26	0.005	99.618	0.184	896.4629	1615.049	pile:50%	  :  -  $ \xa0 ):
1876	1087	26	0.005	99.623	1.0	289.917	498.584	math:27%	 
1877	1090	26	0.005	99.628	1.0	439.7207	739.4316	code:81%	.
1878	1457	26	0.005	99.633	1.0	395.8047	570.5215	pile:54%	 
1879	1945	26	0.005	99.639	1.0	158.2285	399.9111	wiki:58%	 (
1880	82	25	0.005	99.644	0.596	606.7333	788.3208	math:36%	d @d imd
1881	556	25	0.005	99.649	1.0	537.5547	797.1367	code:72%	(
1882	1828	25	0.005	99.654	1.0	315.168	733.7129	math:68%	/
1883	217	24	0.005	99.659	1.0	427.5263	937.6299	pile:38%	/
1884	237	24	0.005	99.664	0.75	563.9346	905.6269	pile:75%	- .
1885	732	24	0.005	99.669	1.0	435.0322	616.8828	code:75%	.
1886	977	24	0.005	99.674	0.387	559.6078	1114.4315	pile:54%	  ,  $ . -  (
1887	1173	24	0.005	99.678	0.026	1036.6797	1718.1602	math:46%	140 275 . , 179 350
1888	1329	24	0.005	99.683	1.0	260.5898	557.5283	math:33%	 
1889	1815	24	0.005	99.688	0.137	241.9077	418.3086	code:100%	 math  np  tf (np np umpy
1890	108	23	0.005	99.693	0.17	777.5425	1431.5703	code:39%	. 357 660 110 550 221
1891	370	23	0.005	99.698	0.742	328.5528	568.8779	code:83%	(  
1892	632	23	0.005	99.702	1.0	371.0312	720.5518	web:35%	-
1893	815	23	0.005	99.707	0.563	861.2461	1494.954	math:43%	  Views – . -
1894	1121	23	0.005	99.712	1.0	547.9712	709.7793	pile:26%	 f
1895	1270	23	0.005	99.716	1.0	386.7168	792.1132	pile:43%	 
1896	1287	23	0.005	99.721	1.0	529.293	769.2755	code:78%	(
1897	1367	23	0.005	99.726	1.0	263.1289	413.3037	math:91%	-
1898	1545	23	0.005	99.73	1.0	368.2168	619.9922	math:35%	 S
1899	1997	23	0.005	99.735	0.742	607.581	943.5938	math:43%	} }}}
1900	336	22	0.004	99.739	0.0	525.6846	845.0283	pile:36%	548 167 157 660 456 770
1901	455	22	0.004	99.744	1.0	425.5059	706.4297	pile:41%	 S
1902	631	22	0.004	99.748	1.0	289.3926	682.8906	web:59%	 
1903	672	22	0.004	99.753	1.0	548.5137	779.7354	wiki:64%	 
1904	1186	22	0.004	99.757	0.242	449.6318	639.9756	math:64%	  . , - ×  $
1905	1490	22	0.004	99.762	1.0	549.789	1098.212	math:41%	(
1906	1975	22	0.004	99.766	1.0	231.8262	367.7519	wiki:68%	 (
1907	1992	22	0.004	99.771	0.227	215.4219	422.7949	math:68%	  T
1908	119	21	0.004	99.775	1.0	836.3047	1441.3829	pile:57%	-
1909	793	21	0.004	99.779	0.024	267.4375	1621.5	math:48%	. , 052 360 167 137
1910	1259	21	0.004	99.784	0.186	657.4297	968.8506	math:62%	\n  ' \n\n :\n .\n  [
1911	308	20	0.004	99.788	1.0	335.5273	1022.1821	math:55%	-
1912	432	20	0.004	99.792	0.012	763.8095	1108.9364	pile:75%	0 2 6 80 8  #
1913	1127	20	0.004	99.796	0.22	341.6367	793.4443	math:65%	  - /
1914	1453	20	0.004	99.8	0.489	437.5244	576.0898	math:100%	 ' :   /
1915	198	19	0.004	99.804	0.022	1130.1855	2152.3672	math:68%	x Aw op 2  mc :p
1916	318	19	0.004	99.808	1.0	636.8164	1554.5333	pile:37%	/
1917	322	19	0.004	99.811	0.352	555.1973	1604.6271	pile:37%	  / :  - \n\n
1918	858	19	0.004	99.815	1.0	713.5958	1437.3165	math:53%	-
1919	1150	19	0.004	99.819	0.007	468.7871	1054.0077	math:89%	- 115 454 090 384 258
1920	1631	19	0.004	99.823	0.05	671.8916	1276.9038	math:42%	 # (-  - )( /( ="
1921	1948	19	0.004	99.827	1.0	466.8222	590.5381	pile:32%	 S
1922	18	18	0.004	99.831	0.106	1136.7225	1650.6445	pile:67%	 # 945 414 da e 276
1923	175	18	0.004	99.834	1.0	357.8672	897.3594	wiki:50%	,
1924	382	18	0.004	99.838	0.007	1118.7964	1635.6952	code:44%	327 120 773 260 384 532
1925	902	18	0.004	99.842	0.612	689.0312	1312.3867	pile:50%	   - -
1926	966	18	0.004	99.845	1.0	378.4941	843.6582	wiki:39%	,
1927	1119	18	0.004	99.849	0.451	540.9062	1263.4178	pile:44%	   $ : =
1928	1256	18	0.004	99.853	0.046	523.143	751.9488	pile:78%	って くる と を 「 リア
1929	1325	18	0.004	99.856	1.0	500.832	952.5977	math:61%	(
1930	1630	18	0.004	99.86	0.0	880.9912	1259.8555	math:33%	824 449 041 523 755 888
1931	193	17	0.003	99.863	0.115	1490.9121	2000.3477	math:71%	. , / y 955 091
1932	253	17	0.003	99.867	0.087	343.6914	998.4336	math:47%	-   /
1933	1461	17	0.003	99.87	0.677	813.0957	1184.6249	math:59%	: .
1934	1743	17	0.003	99.874	0.677	288.3242	376.2246	wiki:76%	–  (
1935	140	16	0.003	99.877	0.082	878.6553	1112.7323	math:44%	\xa0 —  " \n ,\n\n  #
1936	604	16	0.003	99.88	0.175	625.9805	3061.0276	pile:62%	- .   389 , 704
1937	827	16	0.003	99.883	1.0	292.2559	436.9873	wiki:94%	\n
1938	1216	16	0.003	99.887	0.166	444.4063	1395.7343	math:56%	, 164 311 336 001 461
1939	1312	16	0.003	99.89	0.224	517.4839	1249.9005	math:44%	  . - \xa0 (
1940	1601	16	0.003	99.893	1.0	115.6787	294.5879	pile:62%	 
1941	1847	16	0.003	99.896	1.0	308.4004	440.5352	web:100%	.
1942	127	15	0.003	99.9	1.0	264.8936	690.7169	pile:47%	 
1943	779	15	0.003	99.903	0.0	965.1446	1293.5175	code:33%	L STE QR 4 H >X
1944	1370	15	0.003	99.906	1.0	124.2441	365.914	pile:47%	 
1945	102	14	0.003	99.908	1.0	823.9648	1379.1875	pile:43%	 
1946	474	14	0.003	99.911	0.629	476.3828	895.0312	pile:79%	, -
1947	522	14	0.003	99.914	1.0	664.3789	1039.3085	pile:50%	 
1948	1195	14	0.003	99.917	0.455	625.5899	1182.5021	math:71%	   $  ( (
1949	1309	14	0.003	99.92	1.0	772.9727	1351.5156	pile:50%	 
1950	1335	14	0.003	99.923	1.0	307.1758	808.2441	math:50%	-
1951	1446	14	0.003	99.926	0.069	463.1562	727.5699	pile:86%	ponse se Question  correct e Nombre
1952	27	13	0.003	99.928	0.268	686.8965	893.8282	math:46%	   $ $  ( .
1953	91	13	0.003	99.931	1.0	267.3808	659.7646	code:54%	201
1954	418	13	0.003	99.933	1.0	1255.8807	1911.2657	pile:54%	.
1955	626	13	0.003	99.936	0.182	764.4297	2064.9534	math:46%	  / -
1956	787	13	0.003	99.939	0.011	878.8091	1623.9655	code:46%	4 y X i Y .com
1957	1584	13	0.003	99.941	1.0	413.9609	802.3516	math:31%	 
1958	1920	13	0.003	99.944	0.381	174.1201	332.6875	code:100%	 re re
1959	264	12	0.002	99.947	0.083	848.6084	1402.962	math:83%	-   . 990 050 980
1960	1051	12	0.002	99.949	0.586	568.5634	749.0225	web:67%	" '
1961	1282	12	0.002	99.951	1.0	692.5664	841.75	pile:58%	 
1962	1401	12	0.002	99.954	0.586	560.5371	832.3632	math:50%	.  
1963	596	11	0.002	99.956	0.28	469.3862	816.5757	math:45%	: + 120 -  
1964	642	11	0.002	99.958	0.254	812.8184	1436.2676	pile:45%	 $  - \xa0 ="
1965	1141	11	0.002	99.961	0.0	568.2227	699.9775	code:100%	инов  без ии ации ов ительность
1966	1363	11	0.002	99.963	0.0	684.6875	1602.8672	math:55%	659 765 458 079 634 649
1967	1394	11	0.002	99.965	1.0	255.1172	376.4424	wiki:91%	 
1968	96	10	0.002	99.967	1.0	865.0742	1069.1718	math:60%	:
1969	215	10	0.002	99.969	0.015	1348.0643	1981.1681	pile:90%	6 8 1 dad 262 59
1970	372	10	0.002	99.971	0.12	733.1904	938.0058	math:100%	\xa0   . /
1971	753	10	0.002	99.973	1.0	548.8906	1228.8595	code:50%	/
1972	963	10	0.002	99.975	1.0	931.7188	1416.8204	math:80%	:
1973	1261	10	0.002	99.977	0.0	331.1372	474.3071	wiki:90%	aram akk ey an  Burn  Tut
1974	378	9	0.002	99.979	0.054	889.5098	1425.7072	pile:44%	 $   \n  -
1975	1481	9	0.002	99.981	0.378	446.9365	616.4185	pile:33%	 de  la  le
1976	80	8	0.002	99.983	1.0	1384.67	1917.8185	web:38%	-
1977	209	8	0.002	99.984	0.0	2262.124	2853.0862	code:62%	5 ql ts Ot iz  '
1978	274	8	0.002	99.986	1.0	479.7783	731.6729	code:100%	 
1979	1801	8	0.002	99.987	0.113	382.2871	425.9097	web:38%	 Sk  sk sk
1980	1341	7	0.001	99.989	0.025	2147.9998	2421.2263	pile:100%	d f c a
1981	1901	7	0.001	99.99	0.13	1569.9296	1769.4452	code:71%	b c d
1982	109	6	0.001	99.991	1.0	338.834	1626.1503	web:50%	.
1983	150	6	0.001	99.993	0.041	808.1562	1018.4062	code:100%	7 4 21 6
1984	201	5	0.001	99.994	0.0	1092.5938	1369.7188	pile:60%	1 9 32 7 5
1985	854	5	0.001	99.995	1.0	150.7686	180.6807	pile:100%	 
1986	860	5	0.001	99.996	0.0	1133.9596	1745.0526	pile:40%	ari tu -l š fs
1987	1018	5	0.001	99.997	0.039	695.1182	992.373	pile:80%	. UDGE Charles ENE
1988	1039	5	0.001	99.998	0.039	1015.125	2229.4802	code:80%	  df 203 a
1989	564	4	0.001	99.999	1.0	1082.2231	1148.272	pile:75%	 
1990	1503	3	0.001	99.999	0.0	1159.0391	2967.3359	code:67%	519 125 102
1991	1638	3	0.001	100.0	0.0	958.8852	993.3779	web:100%	 Di  Your  for
1992	1459	1	0.0	100.0	1.0	735.7006	735.7006	pile:100%	7
